client_id,target,col372,col635,col639,col640,col643,col644,col647,col648,col651,col652,col655,col656,col659,col660,col663,col664,col667,col668,col671,col672,col703,col707,col711,col712,col715,col716,col719,col720,col723,col724,col727,col728,col731,col732,col736,col739,col743,col744,col747,col804,col1456,col1461,col1464,col1469,col1488,col1493,col1967,col2002,col2004,col2053,col2054,col2055,col2056,col2057,col2058,col2101,col2102,col2103,col2104,col2105,col2106,col2126,col2127,col2129,col2149,col2150,col2151,col2152,col2153,col2154,col2155,col2156,col2157,col2159,col2160,col2165,col2166,col2177,col2178,col2218,col2295,col2296,col2297,col2298,col2299,col2300,col2301,col2303,col2304,col2313,col2314,col2315,col2343,col2344,col2345,col2346,col2347,col2348,col2349,col2350,col2351,col2352,col2353,col2354,col2355,col2356,col2357,col2358,col2359,col2360,col2361,col2362,col2363,col2364,col2365,col2366,col2367,col2368,col2369,col2370,col2371,col2372,col2373,col2374,col2375,col2376,col2377,col2378,col2379,col2380,col2381,col2382,col2384,col2385,col2386,col2387,col2388,col2390,col2394,col2395,col2396,col2397,col2398,col2399,col2400,col2401,col2402,col2403,col2404,col2405,col2406,col2407,col2408,col2409,col2410,col2411,col2412,col2413,col2414,col2418,col2419,col2420,col2421,col2422,col2423,col2424,col2425,col2426,col2427,col2428,col2429,col2430,col2431,col2432,col2433,col2434,col2435,col2436,col2438,col2439,col2440,col2441,col2442,col2443,col2444,col2445,col2446,col2447,col2459,col2603,col2604,col2605,col2606,col2607,col2608
1853,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,40.68,40.68,40.68,40.68,40.68,,,,40.68,40.68,,,,,,,,,,15.32,15.32,15.32,15.32,15.32,15.32,,,,15.32,15.32,15.32,,,,,,,,,,15.82,15.82,15.82,15.82,15.82,15.82,,,,15.82,15.82,,,,,,,,,,,3805807.0,3805807.0,3805807.0,3805807.0,3805807.0,3805807.0
1854,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,55.42,55.42,,,,55.42,55.42,,,,,,,,,,,,,25.35,25.35,25.35,,,,25.35,25.35,25.35,,,,,,,,,,,,,16.58,16.58,16.58,,,,16.58,16.58,,,,,,,,,,,,,,,,
1855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,26.09,26.09,26.09,26.09,26.09,,,,26.09,26.09,,,,,,,,,,13.38,13.38,13.38,13.38,13.38,13.38,,,,13.38,13.38,13.38,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,,,5.0,5.0,,,,,,,,,,,,,,,,
1856,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,167231.0,167231.0,167231.0,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,,,,,,,76.84,76.84,76.84,76.84,76.84,76.84,76.84,76.84,76.84,76.84,76.84,,,,76.84,76.84,,,,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,,,,39.75,39.75,39.75,,,,16.75,16.75,16.75,16.75,16.75,16.75,16.75,16.75,16.75,16.75,16.75,16.75,,,,16.75,16.75,,,,,,,1.05,1.05,1.05,,,,,,,
1857,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,25.83,25.83,,,,25.83,25.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,0,1.0,16947592.0,5737781.0,5414891.0,8954203.325,7459258.598214285,8262528.0,6645789.0,9785476.0,6240334.0,17347844.0,17347844.0,6053309.0,5666772.0,9156956.225,7692495.642857143,8623328.0,6889538.0,9785476.0,6483875.0,29148.375,27450.0,31150.0,19111.0,77.93,77.93,31.25,25.81,44.34449996948242,40.10107125554766,39.16,38.37,36.45000076293945,39.5099983215332,3.0,1.0,1.4,1.1339285714285714,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,1.0,,,,11.99,11.99,11.99,,,17.85,,,,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,1.62,0.0,1.0,,,,,,,,,,161134.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,39.51,39.51,39.51,39.51,39.51,39.51,39.51,39.51,,,,39.51,39.51,,,,,,,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,11.99,,,,11.99,11.99,11.99,,,,,,,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,,,,17.85,17.85,,,,,,,,,,,5785000.0,5785000.0,5785000.0,5785000.0,5785000.0,5785000.0
1859,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,35.17,35.17,,,,,,,,,,,,,,,,,,,14.19,14.19,14.19,,,,,,,,,,,,,,,,,,,11.88,11.88,,,,,,,,,,,,,,,,
1860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,119616.0,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,55.21,55.21,55.21,55.21,55.21,55.21,55.21,55.21,,,,55.21,55.21,,,,,,,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,28.2,,,,28.2,28.2,28.2,,,,,,,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,,,11.0,11.0,,,,,,,,,,,,,,,,
1861,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.75,,,,2.0,1.0,1.75,,,,,,,,,,,,,3.34,3.34,3.34,49.86,25.135,,,,49.86,25.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310806.0,310806.0,4.0,4.0,4.0,4.0,4.0,4.0,53.2,53.2,53.2,53.2,53.2,53.2,,,,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,,310806.0,310806.0,310806.0,310806.0,310806.0,310806.0,310806.0,310806.0,310806.0,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,4.0,4.0,4.0,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,,,,84.4,84.4,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,,,,53.2,53.2,53.2,,,,,,,,,,,,,,,,,,,,,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,,,,,,,
1864,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,46.45,46.45,,,,,,,,,,,,,,,,,,,27.7,27.7,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,21.72,21.72,21.72,21.72,21.72,,,,21.72,21.72,,,,,,,,,,10.06,10.06,10.06,10.06,10.06,10.06,,,,10.06,10.06,10.06,,,,,,,,,,5.01,5.01,5.01,5.01,5.01,5.01,,,,5.01,5.01,,,,,,,,,,,,,,,,
1866,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,142654.0,142654.0,142654.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,2.0,1.0,1.5,,,,2.0,1.0,1.5,,,,,,,35.04,35.04,35.04,35.04,35.04,35.04,62.82,35.04,48.93,62.82,48.93,,,,62.82,48.93,,,,14.94,14.94,14.94,14.94,14.94,14.94,33.66,14.94,24.3,33.66,14.94,24.3,,,,33.66,14.94,24.3,,,,10.31,10.31,10.31,10.31,10.31,10.31,12.86,10.31,11.585,12.86,10.31,11.585,,,,12.86,11.585,,,,,,,1.3,1.3,1.3,,,,,,,
1868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,173319.0,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,,,,49.12,49.12,49.12,49.12,49.12,49.12,49.12,49.12,,,,49.12,49.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,0,1.0,14721836.0,9239548.0,4763343.0,12019858.666666666,8573759.391304348,10036483.0,9580623.0,10036483.0,9982613.0,13249653.0,11880409.0,9309072.0,4634630.0,11140239.0,8434780.043478262,9600348.0,9354198.0,9357555.0,9309072.0,35825.166666666664,31796.0,29995.0,31796.0,57.48,63.98,47.85,22.0,51.311665852864586,43.1239128112793,49.07,48.68,49.06999969482422,48.68000030517578,3.0,2.0,2.0,1.434782608695652,2.0,119539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,1.372,0.81,1.372,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,24.83,24.83,,,,24.83,24.83,,,,,,,,,,,,,12.58,12.58,12.58,,,,12.58,12.58,12.58,,,,,,,,,,,,,5.28,5.28,5.28,,,,5.28,5.28,,,,,,,,,,,,,,3000000.0,3000000.0,3000000.0
1870,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,30.4,28.915,,,,,,,,,,,,,,,,,,,19.95,19.95,19.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,34.68,34.68,34.68,34.68,34.68,,,,34.68,34.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,32.36,32.36,,,,32.36,32.36,,,,,,,,,,,,,11.28,11.28,11.28,,,,11.28,11.28,11.28,,,,,,,,,,,,,11.4,11.4,11.4,,,,11.4,11.4,,,,,,,,,,,,,,,,
1873,0,1.0,10622172.0,8399778.0,8399778.0,9090499.6,9090499.6,8498673.0,8498673.0,8399778.0,8399778.0,11248072.0,11248072.0,8721378.0,8721378.0,9482680.0,9482680.0,8820273.0,8820273.0,8721378.0,8721378.0,22205.2,20892.0,20658.0,20658.0,52.55,52.55,26.4,26.4,36.621999740600586,36.621999740600586,34.95,34.95,34.95000076293945,34.95000076293945,2.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254889.0,254889.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,2.1,2.1,2.1,2.1,2.1,2.1,0.6,0.6,0.6,0.0,0.675,0.0,0.675,0.0,0.0,10000.0,254889.0,254889.0,254889.0,254889.0,254889.0,254889.0,254889.0,254889.0,254889.0,254889.0,254889.0,254889.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.7,1.0,1.0,1.0,2.0,1.0,1.7,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.28,34.28,34.28,51.65,39.587,34.6,34.6,34.6,51.65,39.587,,,,,,,,,,19.62,19.62,19.62,19.62,19.62,19.62,,,,19.62,19.62,19.62,,,,,,,,,,,,,,,,,,,,,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,,,,,,
1876,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,19000.0,,,,155790.0,155790.0,155790.0,155790.0,155790.0,155790.0,155790.0,155790.0,155790.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.63,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,,,,2.29,2.29,2.29,2.29,2.29,2.29,2.29,,,,,,
1877,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,206768.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,37.85,37.85,37.85,37.85,37.85,37.85,37.85,37.85,,,,37.85,37.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,0,1.0,6057512.0,6057512.0,6057512.0,6057512.0,7369778.666666667,6057512.0,7600352.0,6057512.0,8451472.0,6373040.0,8451472.0,6373040.0,6373040.0,6373040.0,7474954.666666667,6373040.0,7600352.0,6373040.0,8451472.0,20287.0,20287.0,20287.0,27401.0,30.9,40.01,30.9,30.9,30.89999961853028,35.25666618347168,30.9,34.86,30.89999961853028,40.0099983215332,1.0,1.0,1.0,1.0,1.0,87519.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,34.87,34.87,,,,,,,,,,,,,,,,,,,14.08,14.08,14.08,,,,,,,,,,,,,,,,,,,9.66,9.66,,,,,,,,,,,,,,,,
1879,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,222760.0,222760.0,222760.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,,,,28.94,28.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96,3.96,3.96,,,,,,,
1881,0,1.0,9140531.0,6141949.0,6141949.0,8233335.75,7746827.666666667,8623138.0,6800607.0,8623138.0,6747016.0,9501331.0,9501331.0,6512151.0,6512151.0,8596486.25,8094104.0,8983938.0,7116135.0,8983938.0,7062544.0,24596.75,25705.0,25705.0,22898.0,51.87,51.87,35.97,35.97,46.95500087738037,43.91500027974447,49.58,38.03,50.400001525878906,38.02999877929688,2.0,2.0,2.0,1.6666666666666667,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,1.0,,,,14.38,14.38,14.38,,,14.6,,,,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,0.0,0.0,,,,,,,,,,174705.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,37.52,37.52,37.52,37.52,37.52,37.52,37.52,37.52,,,,37.52,37.52,,,,,,,14.38,14.38,14.38,14.38,14.38,14.38,14.38,14.38,14.38,,,,14.38,14.38,14.38,,,,,,,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,,,,14.6,14.6,,,,,,,,,,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
1882,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,206290.0,206290.0,206290.0,206290.0,206290.0,206290.0,206290.0,206290.0,206290.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,28.65,,,,28.65,28.65,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,,,,13.97,13.97,13.97,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,5.0,5.0,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,,,,,,,
1883,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,179124.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,23.39,23.39,23.39,23.39,23.39,23.39,23.39,23.39,,,,23.39,23.39,,,,,,,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,10.51,,,,10.51,10.51,10.51,,,,,,,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,,,,4.9,4.9,,,,,,,,,,,2759000.0,2759000.0,2759000.0,2759000.0,2759000.0,2759000.0
1884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,27000.0,,,,162746.0,162746.0,162746.0,162746.0,162746.0,162746.0,162746.0,162746.0,162746.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,2.28,2.28,2.28,2.28,2.28,2.28,,,,,,
1885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,186768.0,186768.0,186768.0,186768.0,186768.0,186768.0,186768.0,186768.0,186768.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,21.55,,,,21.55,21.55,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,,,,9.03,9.03,9.03,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07,,,,5.07,5.07,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,1.41,,,,,,,
1887,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121972.79,121972.79,2.0,2.0,2.0,2.0,2.0,2.0,26.39,26.39,26.39,26.39,26.39,26.39,10.34,10.34,10.34,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,0.0,0.0,,,,,,,,121972.79,121972.79,121972.79,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,,,,,50.12,50.12,50.12,50.12,50.12,50.12,50.12,50.12,50.12,50.12,50.12,,,,50.12,50.12,,,,26.39,26.39,26.39,26.39,26.39,26.39,26.39,26.39,26.39,26.39,26.39,26.39,,,,26.39,26.39,26.39,,,,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,,,,10.34,10.34,,,,,,,1.04,1.04,1.04,,,,,,,
1888,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,186617.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,42.02,32.1,35.098,42.02,32.1,35.098,42.02,35.098,,,,42.02,35.098,,,,,,,14.69,14.12,14.378,14.69,14.12,14.378,14.69,14.12,14.378,,,,14.69,14.12,14.378,,,,,,,13.86,10.57,11.468,13.86,10.57,11.468,13.86,10.57,11.468,,,,13.86,11.468,,,,,,,,,,,,,,,,
1889,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,13.95,13.45,13.7,13.95,13.45,13.7,4.93,7.525,4.93,1.37,1.33,1.35,1.37,1.33,1.35,1.37,1.33,1.35,1.33,1.35,1.33,1.35,1.0,1.0,,,,,,,,184786.0,184786.0,184786.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,26.03,26.03,26.03,26.03,26.03,26.03,26.03,26.03,26.03,26.03,26.03,,,,26.03,26.03,,,,13.45,13.45,13.45,13.45,13.45,13.45,13.45,13.45,13.45,13.45,13.45,13.45,,,,13.45,13.45,13.45,,,,4.93,4.93,4.93,4.93,4.93,4.93,4.93,4.93,4.93,4.93,4.93,4.93,,,,4.93,4.93,,,,,,,1.37,1.37,1.37,,4347000.0,4347000.0,4347000.0,4347000.0,4347000.0,4347000.0
1890,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,30000.0,,,,184512.0,184512.0,184512.0,184512.0,184512.0,184512.0,184512.0,184512.0,184512.0,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,57.27,57.27,57.27,57.27,57.27,57.27,57.27,57.27,57.27,57.27,57.27,57.27,57.27,57.27,57.27,57.27,57.27,57.27,57.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,2.25,2.25,2.25,2.25,2.25,2.25,,,,,,
